Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Year,Order Month,Order Month Name,Order Quarter,Order Day,Day of Week,Revenue After Discount,Profit Margin %,Discount %,Profit Category
OD03027,Rumaiza,Fruits & Veggies,Fresh Vegetables,Tirunelveli,8/1/2018,West,1905,0.27,476.25,Tamil Nadu,2018,8,August,Q3,1,Wednesday,1390.65,25,27,High
OD03028,Suresh,"Eggs, Meat & Fish",Fish,Cumbum,12/8/2017,West,2290,0.21,137.4,Tamil Nadu,2017,12,December,Q4,8,Friday,1809.1,6,21,Medium
OD03029,Alan,Food Grains,Organic Staples,Karur,9/23/2018,West,593,0.21,166.04,Tamil Nadu,2018,9,September,Q3,23,Sunday,468.47,28,21,Medium
OD03030,Ganesh,Oil & Masala,Masalas,Ramanadhapuram,4/16/2017,West,2448,0.29,538.56,Tamil Nadu,2017,4,April,Q2,16,Sunday,1738.08,22,29,High
OD03031,Arutra,Food Grains,Dals & Pulses,Salem,11/10/2017,West,1935,0.34,832.05,Tamil Nadu,2017,11,November,Q4,10,Friday,1277.1,43,34,Very High
OD03032,Amy,Oil & Masala,Masalas,Chennai,5/8/2018,West,1163,0.35,116.3,Tamil Nadu,2018,5,May,Q2,8,Tuesday,755.95,10,35,Medium
OD03033,Vinne,Snacks,Chocolates,Chennai,10/17/2018,West,1170,0.3,362.7,Tamil Nadu,2018,10,October,Q4,17,Wednesday,819,31,30,High
OD03034,Hafiz,Oil & Masala,Edible Oil & Ghee,Namakkal,7/22/2015,West,1924,0.25,269.36,Tamil Nadu,2015,7,July,Q3,22,Wednesday,1443,14,25,Medium
OD03035,Sabeela,"Eggs, Meat & Fish",Chicken,Bodi,10/25/2016,West,2232,0.14,491.04,Tamil Nadu,2016,10,October,Q4,25,Tuesday,1919.52,22,14,High
OD03036,Vinne,Bakery,Cakes,Dharmapuri,12/12/2016,West,2031,0.3,162.48,Tamil Nadu,2016,12,December,Q4,12,Monday,1421.7,8,30,Medium
OD03037,Verma,Snacks,Noodles,Tenkasi,10/23/2016,West,716,0.33,150.36,Tamil Nadu,2016,10,October,Q4,23,Sunday,479.72,21,33,Medium
OD03038,Sharon,Food Grains,Dals & Pulses,Dindigul,12/12/2016,West,988,0.23,148.2,Tamil Nadu,2016,12,December,Q4,12,Monday,760.76,15,23,Medium
OD03039,Krithika,"Eggs, Meat & Fish",Fish,Theni,12/20/2016,West,1750,0.15,367.5,Tamil Nadu,2016,12,December,Q4,20,Tuesday,1487.5,21,15,High
OD03040,Verma,Oil & Masala,Spices,Pudukottai,4/19/2017,West,1547,0.12,123.76,Tamil Nadu,2017,4,April,Q2,19,Wednesday,1361.36,8,12,Medium
OD03041,Sabeela,"Eggs, Meat & Fish",Chicken,Salem,11/30/2016,West,1259,0.12,176.26,Tamil Nadu,2016,11,November,Q4,30,Wednesday,1107.92,14,12,Medium
OD03042,Sudeep,Bakery,Biscuits,Virudhunagar,2/21/2016,West,579,0.12,208.44,Tamil Nadu,2016,2,February,Q1,21,Sunday,509.52,36,12,Medium
OD03043,Verma,"Eggs, Meat & Fish",Mutton,Tirunelveli,7/27/2018,West,1304,0.13,573.76,Tamil Nadu,2018,7,July,Q3,27,Friday,1134.48,44,13,High
OD03044,Kumar,"Eggs, Meat & Fish",Mutton,Madurai,3/28/2017,West,1677,0.35,620.49,Tamil Nadu,2017,3,March,Q1,28,Tuesday,1090.05,37,35,Very High
OD03045,Suresh,Fruits & Veggies,Organic Vegetables,Madurai,11/10/2017,West,520,0.33,104,Tamil Nadu,2017,11,November,Q4,10,Friday,348.4,20,33,Medium
OD03046,Sheeba,Food Grains,Rice,Bodi,3/21/2018,West,1503,0.21,405.81,Tamil Nadu,2018,3,March,Q1,21,Wednesday,1187.37,27,21,High
OD03047,Sudeep,Oil & Masala,Spices,Bodi,6/23/2017,West,1198,0.13,419.3,Tamil Nadu,2017,6,June,Q2,23,Friday,1042.26,35,13,High
OD03048,Vince,Food Grains,Rice,Tenkasi,7/25/2015,West,559,0.29,156.52,Tamil Nadu,2015,7,July,Q3,25,Saturday,396.89,28,29,Medium
OD03049,Ravi,Snacks,Cookies,Theni,12/17/2016,West,1163,0.28,220.97,Tamil Nadu,2016,12,December,Q4,17,Saturday,837.36,19,28,Medium
OD03050,Kumar,Bakery,Biscuits,Tirunelveli,12/17/2016,West,1989,0.31,735.93,Tamil Nadu,2016,12,December,Q4,17,Saturday,1372.41,37,31,Very High
OD03051,Veronica,Bakery,Breads & Buns,Tirunelveli,11/10/2017,West,1714,0.35,702.74,Tamil Nadu,2017,11,November,Q4,10,Friday,1114.1,41,35,Very High
OD03052,Vince,"Eggs, Meat & Fish",Fish,Pudukottai,4/19/2017,West,1615,0.15,629.85,Tamil Nadu,2017,4,April,Q2,19,Wednesday,1372.75,39,15,Very High
OD03053,Ravi,Food Grains,Organic Staples,Madurai,8/4/2015,West,691,0.29,200.39,Tamil Nadu,2015,8,August,Q3,4,Tuesday,490.61,29,29,Medium
OD03054,Suresh,"Eggs, Meat & Fish",Fish,Salem,3/26/2015,West,1953,0.35,566.37,Tamil Nadu,2015,3,March,Q1,26,Thursday,1269.45,29,35,High
OD03055,Suresh,Oil & Masala,Masalas,Coimbatore,8/3/2018,West,995,0.29,427.85,Tamil Nadu,2018,8,August,Q3,3,Friday,706.45,43,29,High
OD03056,Roshan,Food Grains,Atta & Flour,Viluppuram,11/10/2017,West,2422,0.16,435.96,Tamil Nadu,2017,11,November,Q4,10,Friday,2034.48,18,16,High
OD03057,Jackson,"Eggs, Meat & Fish",Mutton,Trichy,6/16/2017,West,2011,0.34,744.07,Tamil Nadu,2017,6,June,Q2,16,Friday,1327.26,37,34,Very High
OD03058,Arvind,"Eggs, Meat & Fish",Mutton,Tenkasi,8/4/2015,West,1565,0.28,469.5,Tamil Nadu,2015,8,August,Q3,4,Tuesday,1126.8,30,28,High
OD03059,Muneer,Fruits & Veggies,Fresh Fruits,Salem,7/25/2015,West,2263,0.21,271.56,Tamil Nadu,2015,7,July,Q3,25,Saturday,1787.77,12,21,Medium
OD03060,Vince,Beverages,Health Drinks,Namakkal,2/15/2016,West,2035,0.26,468.05,Tamil Nadu,2016,2,February,Q1,15,Monday,1505.9,23,26,High
OD03061,Ram,Fruits & Veggies,Fresh Vegetables,Perambalur,8/14/2018,West,759,0.18,98.67,Tamil Nadu,2018,8,August,Q3,14,Tuesday,622.38,13,18,Low
OD03062,Malik,Snacks,Cookies,Vellore,7/25/2017,West,995,0.17,218.9,Tamil Nadu,2017,7,July,Q3,25,Tuesday,825.85,22,17,Medium
OD03063,Adavan,Food Grains,Atta & Flour,Tirunelveli,12/13/2015,West,1295,0.35,142.45,Tamil Nadu,2015,12,December,Q4,13,Sunday,841.75,11,35,Medium
OD03064,Harish,Bakery,Breads & Buns,Pudukottai,3/29/2016,West,2366,0.21,425.88,Tamil Nadu,2016,3,March,Q1,29,Tuesday,1869.14,18,21,High
OD03065,Krithika,Food Grains,Rice,Tirunelveli,9/10/2016,West,599,0.1,221.63,Tamil Nadu,2016,9,September,Q3,10,Saturday,539.1,37,10,Medium
OD03066,Ravi,Oil & Masala,Spices,Bodi,7/17/2017,West,1986,0.24,496.5,Tamil Nadu,2017,7,July,Q3,17,Monday,1509.36,25,24,High
OD03067,James,Oil & Masala,Masalas,Madurai,1/7/2018,West,1485,0.14,386.1,Tamil Nadu,2018,1,January,Q1,7,Sunday,1277.1,26,14,High
OD03068,Rumaiza,Fruits & Veggies,Organic Vegetables,Cumbum,8/4/2015,West,1025,0.19,133.25,Tamil Nadu,2015,8,August,Q3,4,Tuesday,830.25,13,19,Medium
OD03069,Adavan,Beverages,Health Drinks,Theni,9/14/2018,West,1164,0.31,302.64,Tamil Nadu,2018,9,September,Q3,14,Friday,803.16,26,31,High
OD03070,Aditi,Bakery,Biscuits,Tenkasi,5/16/2017,West,1258,0.16,364.82,Tamil Nadu,2017,5,May,Q2,16,Tuesday,1056.72,29,16,High
OD03071,Yusuf,Oil & Masala,Spices,Chennai,9/9/2018,West,1843,0.12,313.31,Tamil Nadu,2018,9,September,Q3,9,Sunday,1621.84,17,12,High
OD03072,Komal,"Eggs, Meat & Fish",Eggs,Ooty,11/22/2016,West,1869,0.1,485.94,Tamil Nadu,2016,11,November,Q4,22,Tuesday,1682.1,26,10,High
OD03073,Harish,Fruits & Veggies,Fresh Vegetables,Theni,7/22/2015,West,2331,0.22,186.48,Tamil Nadu,2015,7,July,Q3,22,Wednesday,1818.18,8,22,Medium
OD03074,Ram,Food Grains,Dals & Pulses,Karur,1/7/2018,West,1368,0.18,615.6,Tamil Nadu,2018,1,January,Q1,7,Sunday,1121.76,45,18,Very High
OD03075,Krithika,Beverages,Health Drinks,Viluppuram,8/8/2015,West,1021,0.27,224.62,Tamil Nadu,2015,8,August,Q3,8,Saturday,745.33,22,27,Medium
OD03076,Yadav,"Eggs, Meat & Fish",Fish,Salem,10/29/2017,West,2244,0.19,201.96,Tamil Nadu,2017,10,October,Q4,29,Sunday,1817.64,9,19,Medium
OD03077,Harish,Bakery,Cakes,Cumbum,4/19/2017,West,539,0.25,59.29,Tamil Nadu,2017,4,April,Q2,19,Wednesday,404.25,11,25,Low
OD03078,Sudeep,Fruits & Veggies,Fresh Vegetables,Tenkasi,11/15/2017,West,1256,0.3,514.96,Tamil Nadu,2017,11,November,Q4,15,Wednesday,879.2,41,30,High
OD03079,Jonas,Snacks,Cookies,Madurai,8/4/2015,West,2158,0.26,258.96,Tamil Nadu,2015,8,August,Q3,4,Tuesday,1596.92,12,26,Medium
OD03080,Krithika,Beverages,Health Drinks,Virudhunagar,10/18/2015,West,2282,0.29,867.16,Tamil Nadu,2015,10,October,Q4,18,Sunday,1620.22,38,29,Very High
OD03081,Jackson,Snacks,Cookies,Virudhunagar,9/23/2018,West,1940,0.11,679,Tamil Nadu,2018,9,September,Q3,23,Sunday,1726.6,35,11,Very High
OD03082,Malik,Oil & Masala,Masalas,Ramanadhapuram,9/24/2016,West,561,0.22,140.25,Tamil Nadu,2016,9,September,Q3,24,Saturday,437.58,25,22,Medium
OD03083,Peer,Food Grains,Organic Staples,Viluppuram,12/18/2018,West,1764,0.24,776.16,Tamil Nadu,2018,12,December,Q4,18,Tuesday,1340.64,44,24,Very High
OD03084,Sundar,Bakery,Cakes,Ramanadhapuram,3/19/2018,West,1375,0.18,316.25,Tamil Nadu,2018,3,March,Q1,19,Monday,1127.5,23,18,High
OD03085,Hussain,Beverages,Soft Drinks,Namakkal,12/20/2015,West,1589,0.33,349.58,Tamil Nadu,2015,12,December,Q4,20,Sunday,1064.63,22,33,High
OD03086,Verma,Bakery,Cakes,Viluppuram,12/17/2016,West,639,0.32,210.87,Tamil Nadu,2016,12,December,Q4,17,Saturday,434.52,33,32,Medium
OD03087,Sabeela,"Eggs, Meat & Fish",Fish,Vellore,3/21/2018,West,2194,0.18,416.86,Tamil Nadu,2018,3,March,Q1,21,Wednesday,1799.08,19,18,High
OD03088,Kumar,Snacks,Chocolates,Namakkal,9/10/2017,West,1641,0.34,114.87,Tamil Nadu,2017,9,September,Q3,10,Sunday,1083.06,7,34,Medium
OD03089,Krithika,Food Grains,Dals & Pulses,Perambalur,4/25/2018,West,1642,0.14,229.88,Tamil Nadu,2018,4,April,Q2,25,Wednesday,1412.12,14,14,Medium
OD03090,Vidya,Fruits & Veggies,Organic Fruits,Ramanadhapuram,12/19/2018,West,1721,0.2,653.98,Tamil Nadu,2018,12,December,Q4,19,Wednesday,1376.8,38,20,Very High
OD03091,Veronica,Oil & Masala,Masalas,Coimbatore,2/3/2015,West,1015,0.22,152.25,Tamil Nadu,2015,2,February,Q1,3,Tuesday,791.7,15,22,Medium
OD03092,Shah,Beverages,Health Drinks,Tenkasi,9/2/2018,West,1226,0.14,416.84,Tamil Nadu,2018,9,September,Q3,2,Sunday,1054.36,34,14,High
OD03093,Sharon,Bakery,Breads & Buns,Bodi,12/3/2018,West,1717,0.2,618.12,Tamil Nadu,2018,12,December,Q4,3,Monday,1373.6,36,20,Very High
OD03094,Anu,Oil & Masala,Edible Oil & Ghee,Theni,11/10/2017,West,2097,0.23,650.07,Tamil Nadu,2017,11,November,Q4,10,Friday,1614.69,31,23,Very High
OD03095,Peer,Food Grains,Organic Staples,Chennai,3/21/2018,West,1622,0.22,486.6,Tamil Nadu,2018,3,March,Q1,21,Wednesday,1265.16,30,22,High
OD03096,Hafiz,"Eggs, Meat & Fish",Fish,Ooty,4/19/2017,West,2004,0.28,340.68,Tamil Nadu,2017,4,April,Q2,19,Wednesday,1442.88,17,28,High
OD03097,Muneer,Fruits & Veggies,Organic Fruits,Trichy,3/26/2017,West,1644,0.23,82.2,Tamil Nadu,2017,3,March,Q1,26,Sunday,1265.88,5,23,Low
OD03098,Aditi,Food Grains,Atta & Flour,Dharmapuri,7/17/2017,West,2477,0.33,891.72,Tamil Nadu,2017,7,July,Q3,17,Monday,1659.59,36,33,Very High
OD03099,Veena,Bakery,Breads & Buns,Ooty,9/24/2016,West,531,0.3,127.44,Tamil Nadu,2016,9,September,Q3,24,Saturday,371.7,24,30,Medium
OD03100,Ravi,Oil & Masala,Masalas,Madurai,2/3/2015,West,1546,0.28,448.34,Tamil Nadu,2015,2,February,Q1,3,Tuesday,1113.12,29,28,High
OD03101,Haseena,Snacks,Cookies,Nagercoil,7/11/2016,West,746,0.27,164.12,Tamil Nadu,2016,7,July,Q3,11,Monday,544.58,22,27,Medium
OD03102,Veronica,Fruits & Veggies,Organic Fruits,Bodi,12/29/2017,West,621,0.1,279.45,Tamil Nadu,2017,12,December,Q4,29,Friday,558.9,45,10,Medium
OD03103,Amy,Oil & Masala,Edible Oil & Ghee,Viluppuram,7/14/2016,West,1377,0.29,509.49,Tamil Nadu,2016,7,July,Q3,14,Thursday,977.67,37,29,High
OD03104,Rumaiza,Beverages,Soft Drinks,Bodi,3/20/2016,West,1621,0.17,664.61,Tamil Nadu,2016,3,March,Q1,20,Sunday,1345.43,41,17,Very High
OD03105,Komal,Fruits & Veggies,Organic Fruits,Tirunelveli,12/6/2015,West,1497,0.16,389.22,Tamil Nadu,2015,12,December,Q4,6,Sunday,1257.48,26,16,High
OD03106,Willams,Beverages,Soft Drinks,Dindigul,11/7/2015,West,1874,0.2,787.08,Tamil Nadu,2015,11,November,Q4,7,Saturday,1499.2,42,20,Very High
OD03107,Haseena,Beverages,Soft Drinks,Viluppuram,9/9/2017,West,1225,0.28,147,Tamil Nadu,2017,9,September,Q3,9,Saturday,882,12,28,Medium
OD03108,Shah,Oil & Masala,Masalas,Ramanadhapuram,4/1/2015,West,2308,0.27,369.28,Tamil Nadu,2015,4,April,Q2,1,Wednesday,1684.84,16,27,High
OD03109,Alan,Beverages,Health Drinks,Tirunelveli,7/14/2016,West,1103,0.27,485.32,Tamil Nadu,2016,7,July,Q3,14,Thursday,805.19,44,27,High
OD03110,Roshan,Snacks,Noodles,Ooty,11/18/2015,West,1526,0.17,686.7,Tamil Nadu,2015,11,November,Q4,18,Wednesday,1266.58,45,17,Very High
OD03111,Willams,Bakery,Cakes,Ramanadhapuram,8/20/2018,West,2289,0.2,618.03,Tamil Nadu,2018,8,August,Q3,20,Monday,1831.2,27,20,Very High
OD03112,Krithika,Beverages,Soft Drinks,Theni,2/15/2016,West,687,0.34,240.45,Tamil Nadu,2016,2,February,Q1,15,Monday,453.42,35,34,Medium
OD03113,Alan,Food Grains,Atta & Flour,Coimbatore,2/15/2016,West,972,0.14,213.84,Tamil Nadu,2016,2,February,Q1,15,Monday,835.92,22,14,Medium
OD03114,Sudeep,Beverages,Soft Drinks,Tirunelveli,12/20/2015,West,1669,0.22,550.77,Tamil Nadu,2015,12,December,Q4,20,Sunday,1301.82,33,22,High
OD03115,Yadav,Bakery,Biscuits,Perambalur,11/1/2018,West,506,0.29,70.84,Tamil Nadu,2018,11,November,Q4,1,Thursday,359.26,14,29,Low
OD03116,Malik,Oil & Masala,Edible Oil & Ghee,Karur,6/2/2018,West,852,0.27,289.68,Tamil Nadu,2018,6,June,Q2,2,Saturday,621.96,34,27,Medium
OD03117,Vidya,Oil & Masala,Spices,Perambalur,11/7/2015,West,1640,0.18,656,Tamil Nadu,2015,11,November,Q4,7,Saturday,1344.8,40,18,Very High
OD03118,Arutra,Beverages,Health Drinks,Krishnagiri,12/3/2018,West,2093,0.28,941.85,Tamil Nadu,2018,12,December,Q4,3,Monday,1506.96,45,28,Very High
OD03119,Amrish,Oil & Masala,Spices,Viluppuram,4/23/2018,West,1223,0.15,61.15,Tamil Nadu,2018,4,April,Q2,23,Monday,1039.55,5,15,Low
OD03120,Sudha,"Eggs, Meat & Fish",Eggs,Karur,9/4/2018,West,581,0.34,255.64,Tamil Nadu,2018,9,September,Q3,4,Tuesday,383.46,44,34,Medium
OD03121,Esther,Bakery,Cakes,Namakkal,6/11/2018,West,505,0.13,222.2,Tamil Nadu,2018,6,June,Q2,11,Monday,439.35,44,13,Medium
OD03122,Adavan,Fruits & Veggies,Fresh Vegetables,Viluppuram,6/2/2018,West,2145,0.31,600.6,Tamil Nadu,2018,6,June,Q2,2,Saturday,1480.05,28,31,Very High
OD03123,Sundar,Bakery,Cakes,Perambalur,9/24/2016,West,1933,0.32,753.87,Tamil Nadu,2016,9,September,Q3,24,Saturday,1314.44,39,32,Very High
OD03124,Sudha,Bakery,Biscuits,Cumbum,3/19/2018,West,2060,0.18,618,Tamil Nadu,2018,3,March,Q1,19,Monday,1689.2,30,18,Very High
OD03125,Jonas,Bakery,Cakes,Namakkal,11/15/2017,West,1469,0.22,499.46,Tamil Nadu,2017,11,November,Q4,15,Wednesday,1145.82,34,22,High
OD03126,Malik,Fruits & Veggies,Organic Fruits,Madurai,12/3/2018,West,523,0.14,120.29,Tamil Nadu,2018,12,December,Q4,3,Monday,449.78,23,14,Medium
OD03127,Hussain,Bakery,Breads & Buns,Dharmapuri,11/24/2018,West,1916,0.13,229.92,Tamil Nadu,2018,11,November,Q4,24,Saturday,1666.92,12,13,Medium
OD03128,James,Food Grains,Organic Staples,Trichy,9/15/2018,West,1513,0.28,181.56,Tamil Nadu,2018,9,September,Q3,15,Saturday,1089.36,12,28,Medium
OD03129,Alan,Food Grains,Rice,Virudhunagar,11/24/2018,West,1756,0.25,684.84,Tamil Nadu,2018,11,November,Q4,24,Saturday,1317,39,25,Very High
OD03130,Surya,Fruits & Veggies,Organic Vegetables,Madurai,11/20/2016,West,2381,0.19,857.16,Tamil Nadu,2016,11,November,Q4,20,Sunday,1928.61,36,19,Very High
OD03131,Hafiz,Fruits & Veggies,Fresh Vegetables,Coimbatore,10/22/2018,West,1683,0.16,218.79,Tamil Nadu,2018,10,October,Q4,22,Monday,1413.72,13,16,Medium
OD03132,Sundar,Food Grains,Rice,Bodi,11/20/2016,West,1784,0.26,267.6,Tamil Nadu,2016,11,November,Q4,20,Sunday,1320.16,15,26,Medium
OD03133,Harish,Beverages,Health Drinks,Coimbatore,3/8/2016,Central,1937,0.1,368.03,Tamil Nadu,2016,3,March,Q1,8,Tuesday,1743.3,19,10,High
OD03134,Vidya,Beverages,Soft Drinks,Perambalur,5/29/2018,Central,1402,0.13,112.16,Tamil Nadu,2018,5,May,Q2,29,Tuesday,1219.74,8,13,Medium
OD03135,Krithika,Fruits & Veggies,Fresh Fruits,Dindigul,9/24/2017,Central,2425,0.29,436.5,Tamil Nadu,2017,9,September,Q3,24,Sunday,1721.75,18,29,High
OD03136,Hussain,Beverages,Soft Drinks,Pudukottai,5/29/2018,Central,1583,0.34,221.62,Tamil Nadu,2018,5,May,Q2,29,Tuesday,1044.78,14,34,Medium
OD03137,Akash,Snacks,Cookies,Ramanadhapuram,3/21/2018,Central,2402,0.3,192.16,Tamil Nadu,2018,3,March,Q1,21,Wednesday,1681.4,8,30,Medium
OD03138,Hafiz,Bakery,Cakes,Tirunelveli,7/17/2017,Central,816,0.27,97.92,Tamil Nadu,2017,7,July,Q3,17,Monday,595.68,12,27,Low
OD03139,Vidya,Snacks,Cookies,Salem,10/1/2018,Central,2246,0.31,269.52,Tamil Nadu,2018,10,October,Q4,1,Monday,1549.74,12,31,Medium
OD03140,Amrish,Food Grains,Organic Staples,Namakkal,9/24/2017,Central,1752,0.24,438,Tamil Nadu,2017,9,September,Q3,24,Sunday,1331.52,25,24,High
OD03141,Suresh,Snacks,Chocolates,Tenkasi,12/21/2018,Central,1265,0.2,404.8,Tamil Nadu,2018,12,December,Q4,21,Friday,1012,32,20,High
OD03142,Ganesh,Oil & Masala,Edible Oil & Ghee,Vellore,1/20/2015,Central,1148,0.21,309.96,Tamil Nadu,2015,1,January,Q1,20,Tuesday,906.92,27,21,High
OD03143,Ram,Snacks,Chocolates,Tenkasi,7/17/2017,Central,2360,0.28,542.8,Tamil Nadu,2017,7,July,Q3,17,Monday,1699.2,23,28,High
OD03144,Haseena,Snacks,Noodles,Krishnagiri,5/29/2018,Central,945,0.13,245.7,Tamil Nadu,2018,5,May,Q2,29,Tuesday,822.15,26,13,Medium
OD03145,Sabeela,Oil & Masala,Masalas,Krishnagiri,12/29/2017,Central,2478,0.13,1090.32,Tamil Nadu,2017,12,December,Q4,29,Friday,2155.86,44,13,Very High
OD03146,Hussain,Bakery,Biscuits,Viluppuram,3/17/2015,Central,1727,0.24,690.8,Tamil Nadu,2015,3,March,Q1,17,Tuesday,1312.52,40,24,Very High
OD03147,Amy,Food Grains,Dals & Pulses,Ooty,9/13/2017,Central,2033,0.28,447.26,Tamil Nadu,2017,9,September,Q3,13,Wednesday,1463.76,22,28,High
OD03148,Veronica,Snacks,Chocolates,Virudhunagar,7/29/2018,Central,2307,0.28,299.91,Tamil Nadu,2018,7,July,Q3,29,Sunday,1661.04,13,28,Medium
OD03149,Komal,Beverages,Health Drinks,Coimbatore,9/1/2017,Central,947,0.3,132.58,Tamil Nadu,2017,9,September,Q3,1,Friday,662.9,14,30,Medium
OD03150,Ramesh,Snacks,Noodles,Virudhunagar,11/10/2015,Central,2062,0.31,907.28,Tamil Nadu,2015,11,November,Q4,10,Tuesday,1422.78,44,31,Very High
OD03151,Akash,"Eggs, Meat & Fish",Eggs,Chennai,10/30/2017,Central,2385,0.12,310.05,Tamil Nadu,2017,10,October,Q4,30,Monday,2098.8,13,12,High
OD03152,Haseena,Snacks,Cookies,Kanyakumari,6/20/2015,Central,560,0.11,95.2,Tamil Nadu,2015,6,June,Q2,20,Saturday,498.4,17,11,Low
OD03153,Surya,Fruits & Veggies,Organic Fruits,Kanyakumari,6/29/2018,Central,1654,0.14,496.2,Tamil Nadu,2018,6,June,Q2,29,Friday,1422.44,30,14,High
OD03154,Vince,Bakery,Biscuits,Bodi,5/8/2016,Central,1827,0.28,493.29,Tamil Nadu,2016,5,May,Q2,8,Sunday,1315.44,27,28,High
OD03155,James,"Eggs, Meat & Fish",Eggs,Chennai,9/23/2015,Central,1524,0.23,441.96,Tamil Nadu,2015,9,September,Q3,23,Wednesday,1173.48,29,23,High
OD03156,Malik,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,9/25/2018,Central,981,0.18,255.06,Tamil Nadu,2018,9,September,Q3,25,Tuesday,804.42,26,18,Medium
OD03157,James,Food Grains,Organic Staples,Krishnagiri,7/29/2018,Central,1856,0.31,835.2,Tamil Nadu,2018,7,July,Q3,29,Sunday,1280.64,45,31,Very High
OD03158,Ridhesh,"Eggs, Meat & Fish",Fish,Nagercoil,4/20/2016,Central,1794,0.23,789.36,Tamil Nadu,2016,4,April,Q2,20,Wednesday,1381.38,44,23,Very High
OD03159,Esther,Food Grains,Atta & Flour,Perambalur,9/9/2018,Central,1374,0.18,82.44,Tamil Nadu,2018,9,September,Q3,9,Sunday,1126.68,6,18,Low
OD03160,Haseena,Bakery,Cakes,Cumbum,9/4/2017,Central,2491,0.26,1120.95,Tamil Nadu,2017,9,September,Q3,4,Monday,1843.34,45,26,Very High
OD03161,Jackson,Fruits & Veggies,Fresh Vegetables,Perambalur,12/8/2018,Central,1812,0.22,108.72,Tamil Nadu,2018,12,December,Q4,8,Saturday,1413.36,6,22,Medium
OD03162,Verma,Oil & Masala,Edible Oil & Ghee,Tenkasi,11/13/2016,Central,714,0.12,78.54,Tamil Nadu,2016,11,November,Q4,13,Sunday,628.32,11,12,Low
OD03163,Ram,"Eggs, Meat & Fish",Fish,Virudhunagar,11/30/2017,Central,1388,0.25,111.04,Tamil Nadu,2017,11,November,Q4,30,Thursday,1041,8,25,Medium
OD03164,Veronica,Fruits & Veggies,Fresh Fruits,Tirunelveli,8/26/2017,Central,653,0.27,124.07,Tamil Nadu,2017,8,August,Q3,26,Saturday,476.69,19,27,Medium
OD03165,Peer,Fruits & Veggies,Organic Vegetables,Nagercoil,1/30/2015,Central,2262,0.1,791.7,Tamil Nadu,2015,1,January,Q1,30,Friday,2035.8,35,10,Very High
OD03166,Alan,Beverages,Health Drinks,Ramanadhapuram,6/9/2016,Central,2234,0.11,714.88,Tamil Nadu,2016,6,June,Q2,9,Thursday,1988.26,32,11,Very High
OD03167,Aditi,"Eggs, Meat & Fish",Chicken,Madurai,3/10/2015,Central,2275,0.3,864.5,Tamil Nadu,2015,3,March,Q1,10,Tuesday,1592.5,38,30,Very High
OD03168,Willams,"Eggs, Meat & Fish",Eggs,Dharmapuri,11/3/2018,Central,2036,0.26,325.76,Tamil Nadu,2018,11,November,Q4,3,Saturday,1506.64,16,26,High
OD03169,Kumar,"Eggs, Meat & Fish",Eggs,Ooty,8/8/2017,Central,916,0.25,238.16,Tamil Nadu,2017,8,August,Q3,8,Tuesday,687,26,25,Medium
OD03170,Amy,Food Grains,Atta & Flour,Madurai,10/7/2018,Central,2079,0.12,103.95,Tamil Nadu,2018,10,October,Q4,7,Sunday,1829.52,5,12,Medium
OD03171,Arvind,Fruits & Veggies,Fresh Vegetables,Nagercoil,1/30/2015,Central,1906,0.33,457.44,Tamil Nadu,2015,1,January,Q1,30,Friday,1277.02,24,33,High
OD03172,Harish,Fruits & Veggies,Organic Vegetables,Tenkasi,1/20/2015,Central,1629,0.17,733.05,Tamil Nadu,2015,1,January,Q1,20,Tuesday,1352.07,45,17,Very High
OD03173,Sabeela,Fruits & Veggies,Fresh Vegetables,Nagercoil,3/30/2015,Central,1738,0.35,729.96,Tamil Nadu,2015,3,March,Q1,30,Monday,1129.7,42,35,Very High
OD03174,Adavan,Beverages,Soft Drinks,Namakkal,12/22/2018,Central,1481,0.11,207.34,Tamil Nadu,2018,12,December,Q4,22,Saturday,1318.09,14,11,Medium
OD03175,Jackson,Food Grains,Atta & Flour,Chennai,11/7/2015,Central,979,0.23,166.43,Tamil Nadu,2015,11,November,Q4,7,Saturday,753.83,17,23,Medium
OD03176,Peer,Food Grains,Atta & Flour,Nagercoil,9/13/2017,Central,1477,0.14,354.48,Tamil Nadu,2017,9,September,Q3,13,Wednesday,1270.22,24,14,High
OD03177,Ridhesh,Oil & Masala,Edible Oil & Ghee,Krishnagiri,6/29/2018,Central,778,0.18,272.3,Tamil Nadu,2018,6,June,Q2,29,Friday,637.96,35,18,Medium
OD03178,Mathew,Food Grains,Rice,Madurai,12/8/2018,Central,977,0.19,439.65,Tamil Nadu,2018,12,December,Q4,8,Saturday,791.37,45,19,High
OD03179,Sharon,Beverages,Health Drinks,Namakkal,8/26/2017,Central,681,0.21,299.64,Tamil Nadu,2017,8,August,Q3,26,Saturday,537.99,44,21,Medium
OD03180,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,1/20/2015,Central,1272,0.16,139.92,Tamil Nadu,2015,1,January,Q1,20,Tuesday,1068.48,11,16,Medium
OD03181,Ramesh,Food Grains,Dals & Pulses,Pudukottai,6/4/2018,Central,1649,0.27,98.94,Tamil Nadu,2018,6,June,Q2,4,Monday,1203.77,6,27,Low
